crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
302,IPC-Murder,2025-11-04T11:09:00,13.041907,80.192696,"Sector 20, Zone 6",FIR narrative sample #1056 for IPC-Murder.,Anna Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-11-11T23:33:00,17.456803,78.48193,"Sector 83, Zone 1",FIR narrative sample #1057 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
376,IPC-SexualOffence,2025-12-11T04:03:00,17.310139,78.526881,"Sector 51, Zone 14",FIR narrative sample #1058 for IPC-SexualOffence.,T. Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-09-13T22:53:00,13.038664,77.5949,"Sector 21, Zone 9",FIR narrative sample #1059 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
307,IPC-AttemptToMurder,2024-10-16T12:08:00,17.338898,78.505747,"Sector 96, Zone 18",FIR narrative sample #1060 for IPC-AttemptToMurder.,Adyar PS,False,False,4
MV-184,Accident-RashDriving,2026-01-14T22:29:00,12.94171,77.617303,"Sector 7, Zone 12",FIR narrative sample #1061 for Accident-RashDriving.,Adyar PS,True,False,3
NDPS-21,NDPS-DrugPossession,2025-09-16T08:06:00,13.015149,80.28721,"Sector 31, Zone 10",FIR narrative sample #1062 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
379,IPC-Theft,2024-09-26T03:04:00,13.098238,80.311743,"Sector 26, Zone 2",FIR narrative sample #1063 for IPC-Theft.,Mylapore PS,False,False,2
420,IPC-Fraud,2025-07-02T02:36:00,17.31218,78.564539,"Sector 41, Zone 3",FIR narrative sample #1064 for IPC-Fraud.,T. Nagar PS,False,False,3
376,IPC-SexualOffence,2026-03-26T11:48:00,13.044998,77.594635,"Sector 93, Zone 12",FIR narrative sample #1065 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
379,IPC-Theft,2024-04-14T21:06:00,12.956766,77.633232,"Sector 4, Zone 19",FIR narrative sample #1066 for IPC-Theft.,Adyar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-12-01T18:55:00,13.049119,80.214946,"Sector 12, Zone 8",FIR narrative sample #1067 for NDPS-DrugPossession.,Tambaram PS,False,False,4
420,IPC-Fraud,2024-05-06T20:09:00,17.330768,78.560887,"Sector 78, Zone 17",FIR narrative sample #1068 for IPC-Fraud.,Tambaram PS,False,False,3
323,IPC-Assault,2024-12-31T04:21:00,12.949251,77.651552,"Sector 88, Zone 13",FIR narrative sample #1069 for IPC-Assault.,Tambaram PS,False,False,2
420,IPC-Fraud,2025-09-02T19:38:00,13.155983,80.281404,"Sector 2, Zone 5",FIR narrative sample #1070 for IPC-Fraud.,T. Nagar PS,False,False,3
376,IPC-SexualOffence,2024-09-20T02:31:00,13.075469,80.217855,"Sector 36, Zone 19",FIR narrative sample #1071 for IPC-SexualOffence.,T. Nagar PS,False,False,5
323,IPC-Assault,2025-04-07T02:04:00,13.116405,80.264419,"Sector 98, Zone 15",FIR narrative sample #1072 for IPC-Assault.,Velachery PS,False,False,2
379,IPC-Theft,2025-11-28T18:31:00,13.060856,80.23656,"Sector 88, Zone 5",FIR narrative sample #1073 for IPC-Theft.,Mylapore PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-03-24T16:54:00,17.457327,78.466489,"Sector 58, Zone 9",FIR narrative sample #1074 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
302,IPC-Murder,2024-07-07T20:03:00,17.431495,78.518659,"Sector 14, Zone 10",FIR narrative sample #1075 for IPC-Murder.,Adyar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2025-10-23T18:25:00,13.038388,80.330565,"Sector 60, Zone 15",FIR narrative sample #1076 for NDPS-DrugPossession.,Velachery PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-12-13T03:05:00,13.119784,80.337494,"Sector 26, Zone 13",FIR narrative sample #1077 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
323,IPC-Assault,2026-01-27T10:21:00,17.382807,78.519067,"Sector 59, Zone 2",FIR narrative sample #1078 for IPC-Assault.,Velachery PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-10-26T15:09:00,17.339155,78.497613,"Sector 8, Zone 12",FIR narrative sample #1079 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-12-05T06:03:00,13.141583,80.343123,"Sector 33, Zone 6",FIR narrative sample #1080 for NDPS-DrugPossession.,Velachery PS,False,False,4
307,IPC-AttemptToMurder,2025-11-09T02:17:00,12.904673,77.654404,"Sector 68, Zone 7",FIR narrative sample #1081 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2025-09-27T01:05:00,12.946323,77.635108,"Sector 54, Zone 16",FIR narrative sample #1082 for IPC-SexualOffence.,Velachery PS,False,True,5
NDPS-27,NDPS-DrugConsumption,2024-10-02T22:50:00,13.157194,80.260585,"Sector 50, Zone 1",FIR narrative sample #1083 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2024-07-31T06:04:00,17.411874,78.505342,"Sector 96, Zone 11",FIR narrative sample #1084 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
302,IPC-Murder,2025-10-31T14:59:00,13.082611,80.241325,"Sector 53, Zone 9",FIR narrative sample #1085 for IPC-Murder.,Tambaram PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2026-03-31T14:53:00,13.104187,80.292927,"Sector 28, Zone 7",FIR narrative sample #1086 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-04-20T17:49:00,13.098851,80.225282,"Sector 87, Zone 19",FIR narrative sample #1087 for NDPS-DrugPossession.,Adyar PS,False,False,4
302,IPC-Murder,2025-03-20T11:01:00,13.035065,77.594934,"Sector 64, Zone 15",FIR narrative sample #1088 for IPC-Murder.,Tambaram PS,False,False,5
NDPS-21,NDPS-DrugPossession,2025-02-07T11:22:00,17.373136,78.562551,"Sector 59, Zone 14",FIR narrative sample #1089 for NDPS-DrugPossession.,Adyar PS,False,False,4
323,IPC-Assault,2025-10-04T17:38:00,13.089542,80.25175,"Sector 88, Zone 14",FIR narrative sample #1090 for IPC-Assault.,Tambaram PS,False,False,2
376,IPC-SexualOffence,2024-04-15T19:59:00,13.161958,80.31965,"Sector 3, Zone 20",FIR narrative sample #1091 for IPC-SexualOffence.,Tambaram PS,False,True,5
NDPS-21,NDPS-DrugPossession,2025-12-18T15:47:00,17.453357,78.422652,"Sector 5, Zone 10",FIR narrative sample #1092 for NDPS-DrugPossession.,Mylapore PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-08-30T07:49:00,12.979854,77.53292,"Sector 45, Zone 15",FIR narrative sample #1093 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-06-12T22:50:00,17.368329,78.557039,"Sector 37, Zone 9",FIR narrative sample #1094 for NDPS-DrugPossession.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2025-05-24T13:43:00,13.003365,80.336149,"Sector 20, Zone 12",FIR narrative sample #1095 for IPC-SexualOffence.,T. Nagar PS,False,True,5
ARMS-25,ArmsAct-IllegalWeapon,2024-07-28T10:21:00,13.156166,80.349553,"Sector 25, Zone 20",FIR narrative sample #1096 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-02-10T18:27:00,13.153003,80.253166,"Sector 41, Zone 17",FIR narrative sample #1097 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
379,IPC-Theft,2025-01-11T07:06:00,17.433188,78.487381,"Sector 98, Zone 9",FIR narrative sample #1098 for IPC-Theft.,Anna Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-10-23T10:13:00,13.017622,80.260687,"Sector 20, Zone 1",FIR narrative sample #1099 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
MV-184,Accident-RashDriving,2024-04-09T17:58:00,13.094187,80.194746,"Sector 82, Zone 12",FIR narrative sample #1100 for Accident-RashDriving.,Anna Nagar PS,True,False,3
379,IPC-Theft,2025-08-01T20:57:00,13.050208,80.276367,"Sector 99, Zone 9",FIR narrative sample #1101 for IPC-Theft.,Anna Nagar PS,False,False,2
302,IPC-Murder,2025-06-26T02:59:00,13.10309,80.292842,"Sector 15, Zone 15",FIR narrative sample #1102 for IPC-Murder.,T. Nagar PS,False,False,5
MV-184,Accident-RashDriving,2025-11-29T03:09:00,12.933519,77.5435,"Sector 27, Zone 13",FIR narrative sample #1103 for Accident-RashDriving.,Velachery PS,True,False,3
307,IPC-AttemptToMurder,2024-11-17T00:26:00,13.080543,80.290809,"Sector 49, Zone 11",FIR narrative sample #1104 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2025-10-21T05:19:00,13.147282,80.296247,"Sector 16, Zone 11",FIR narrative sample #1105 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
323,IPC-Assault,2024-11-24T19:38:00,17.305802,78.49018,"Sector 25, Zone 20",FIR narrative sample #1106 for IPC-Assault.,T. Nagar PS,False,False,2
302,IPC-Murder,2024-10-02T00:33:00,17.426754,78.441309,"Sector 4, Zone 11",FIR narrative sample #1107 for IPC-Murder.,Adyar PS,False,False,5
379,IPC-Theft,2025-08-21T02:46:00,17.455376,78.449514,"Sector 45, Zone 18",FIR narrative sample #1108 for IPC-Theft.,T. Nagar PS,False,False,2
376,IPC-SexualOffence,2024-12-11T23:51:00,12.96137,77.666015,"Sector 23, Zone 7",FIR narrative sample #1109 for IPC-SexualOffence.,Velachery PS,False,False,5
376,IPC-SexualOffence,2025-02-25T03:37:00,17.354854,78.533756,"Sector 56, Zone 15",FIR narrative sample #1110 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2024-08-01T23:17:00,12.991266,77.611767,"Sector 46, Zone 12",FIR narrative sample #1111 for NDPS-DrugPossession.,Mylapore PS,False,False,4
307,IPC-AttemptToMurder,2024-12-29T05:56:00,13.155996,80.23119,"Sector 83, Zone 17",FIR narrative sample #1112 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
323,IPC-Assault,2025-02-20T00:07:00,13.132146,80.259402,"Sector 10, Zone 7",FIR narrative sample #1113 for IPC-Assault.,Adyar PS,False,False,2
323,IPC-Assault,2025-03-19T04:49:00,12.911169,77.565574,"Sector 28, Zone 15",FIR narrative sample #1114 for IPC-Assault.,Velachery PS,False,True,2
MV-184,Accident-RashDriving,2025-05-09T07:35:00,13.064395,80.286988,"Sector 72, Zone 9",FIR narrative sample #1115 for Accident-RashDriving.,T. Nagar PS,True,False,3
MV-184,Accident-RashDriving,2024-05-16T02:36:00,17.37248,78.527692,"Sector 26, Zone 7",FIR narrative sample #1116 for Accident-RashDriving.,Velachery PS,True,False,3
302,IPC-Murder,2024-11-14T15:02:00,12.958998,77.534455,"Sector 76, Zone 13",FIR narrative sample #1117 for IPC-Murder.,Velachery PS,False,False,5
420,IPC-Fraud,2024-08-21T00:18:00,13.105687,80.327676,"Sector 37, Zone 5",FIR narrative sample #1118 for IPC-Fraud.,Anna Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2026-02-25T17:58:00,17.311259,78.509864,"Sector 54, Zone 10",FIR narrative sample #1119 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
376,IPC-SexualOffence,2025-05-14T11:25:00,13.091732,80.240808,"Sector 39, Zone 15",FIR narrative sample #1120 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-06-16T03:53:00,13.041633,77.531039,"Sector 18, Zone 4",FIR narrative sample #1121 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
323,IPC-Assault,2024-04-29T23:27:00,13.029931,80.221286,"Sector 69, Zone 1",FIR narrative sample #1122 for IPC-Assault.,Velachery PS,False,False,2
302,IPC-Murder,2025-07-12T01:07:00,13.154243,80.202707,"Sector 49, Zone 9",FIR narrative sample #1123 for IPC-Murder.,Mylapore PS,False,False,5
379,IPC-Theft,2025-11-13T18:29:00,13.022906,80.328603,"Sector 82, Zone 15",FIR narrative sample #1124 for IPC-Theft.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2024-10-16T16:15:00,17.381468,78.485117,"Sector 62, Zone 8",FIR narrative sample #1125 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2025-07-07T09:45:00,13.059182,80.324387,"Sector 95, Zone 7",FIR narrative sample #1126 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2026-01-17T15:03:00,13.0048,80.225282,"Sector 63, Zone 4",FIR narrative sample #1127 for IPC-AttemptToMurder.,Adyar PS,False,False,4
323,IPC-Assault,2025-09-02T18:48:00,17.387228,78.456837,"Sector 59, Zone 5",FIR narrative sample #1128 for IPC-Assault.,Tambaram PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-12-16T04:14:00,12.953292,77.586989,"Sector 52, Zone 7",FIR narrative sample #1129 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
307,IPC-AttemptToMurder,2025-06-23T13:10:00,17.354143,78.545873,"Sector 60, Zone 4",FIR narrative sample #1130 for IPC-AttemptToMurder.,Adyar PS,False,False,4
307,IPC-AttemptToMurder,2025-07-31T00:57:00,12.921525,77.519174,"Sector 46, Zone 9",FIR narrative sample #1131 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
307,IPC-AttemptToMurder,2024-09-17T02:22:00,12.925531,77.578108,"Sector 7, Zone 15",FIR narrative sample #1132 for IPC-AttemptToMurder.,Velachery PS,False,False,4
376,IPC-SexualOffence,2025-03-21T03:03:00,17.366204,78.555183,"Sector 52, Zone 6",FIR narrative sample #1133 for IPC-SexualOffence.,Adyar PS,False,True,5
MV-184,Accident-RashDriving,2025-06-25T16:38:00,12.974579,77.53207,"Sector 15, Zone 8",FIR narrative sample #1134 for Accident-RashDriving.,Adyar PS,True,True,3
307,IPC-AttemptToMurder,2026-02-08T01:36:00,12.929803,77.599741,"Sector 90, Zone 13",FIR narrative sample #1135 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-02-25T03:14:00,17.436851,78.517369,"Sector 27, Zone 12",FIR narrative sample #1136 for NDPS-DrugPossession.,Adyar PS,False,False,4
376,IPC-SexualOffence,2024-04-11T19:18:00,17.305497,78.436313,"Sector 62, Zone 10",FIR narrative sample #1137 for IPC-SexualOffence.,Mylapore PS,False,False,5
420,IPC-Fraud,2025-10-11T10:43:00,13.029363,80.243845,"Sector 86, Zone 16",FIR narrative sample #1138 for IPC-Fraud.,T. Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-04-26T00:11:00,13.032601,77.541916,"Sector 77, Zone 12",FIR narrative sample #1139 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-08-14T00:31:00,13.078311,80.197928,"Sector 38, Zone 8",FIR narrative sample #1140 for NDPS-DrugConsumption.,Tambaram PS,False,True,3
ARMS-25,ArmsAct-IllegalWeapon,2024-11-04T05:48:00,13.126741,80.206699,"Sector 58, Zone 16",FIR narrative sample #1141 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
323,IPC-Assault,2024-09-22T08:42:00,12.932166,77.588,"Sector 91, Zone 11",FIR narrative sample #1142 for IPC-Assault.,Velachery PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2024-05-24T19:30:00,13.04589,80.273789,"Sector 53, Zone 8",FIR narrative sample #1143 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
379,IPC-Theft,2025-04-03T15:01:00,13.095113,80.302029,"Sector 96, Zone 3",FIR narrative sample #1144 for IPC-Theft.,Adyar PS,False,False,2
420,IPC-Fraud,2025-03-13T20:06:00,13.031943,77.623208,"Sector 68, Zone 6",FIR narrative sample #1145 for IPC-Fraud.,Anna Nagar PS,False,False,3
376,IPC-SexualOffence,2024-05-08T11:56:00,12.954164,77.581367,"Sector 25, Zone 2",FIR narrative sample #1146 for IPC-SexualOffence.,Velachery PS,False,False,5
MV-184,Accident-RashDriving,2024-10-18T22:21:00,17.324674,78.533953,"Sector 37, Zone 4",FIR narrative sample #1147 for Accident-RashDriving.,Velachery PS,True,False,3
302,IPC-Murder,2024-11-09T21:09:00,13.000548,77.59831,"Sector 86, Zone 6",FIR narrative sample #1148 for IPC-Murder.,Mylapore PS,False,False,5
376,IPC-SexualOffence,2024-11-21T09:04:00,12.894095,77.521152,"Sector 16, Zone 2",FIR narrative sample #1149 for IPC-SexualOffence.,Mylapore PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-05-25T00:27:00,12.997241,77.514703,"Sector 37, Zone 17",FIR narrative sample #1150 for NDPS-DrugConsumption.,Velachery PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-10-27T02:45:00,12.914423,77.631889,"Sector 38, Zone 8",FIR narrative sample #1151 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
302,IPC-Murder,2024-12-05T11:15:00,17.406927,78.47431,"Sector 34, Zone 10",FIR narrative sample #1152 for IPC-Murder.,T. Nagar PS,False,False,5
MV-184,Accident-RashDriving,2025-05-20T05:36:00,13.000228,77.566197,"Sector 99, Zone 7",FIR narrative sample #1153 for Accident-RashDriving.,Tambaram PS,True,False,3
376,IPC-SexualOffence,2025-11-16T13:35:00,13.05087,80.204396,"Sector 60, Zone 18",FIR narrative sample #1154 for IPC-SexualOffence.,Tambaram PS,False,False,5
379,IPC-Theft,2025-03-15T13:06:00,13.086951,80.301761,"Sector 92, Zone 12",FIR narrative sample #1155 for IPC-Theft.,Tambaram PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-04-06T13:29:00,13.045432,77.588405,"Sector 99, Zone 14",FIR narrative sample #1156 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
307,IPC-AttemptToMurder,2025-11-11T19:58:00,13.017461,77.607452,"Sector 70, Zone 19",FIR narrative sample #1157 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2026-02-08T12:08:00,12.998813,77.588649,"Sector 59, Zone 2",FIR narrative sample #1158 for IPC-SexualOffence.,Mylapore PS,False,False,5
307,IPC-AttemptToMurder,2026-02-06T08:53:00,17.322128,78.501794,"Sector 62, Zone 11",FIR narrative sample #1159 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
302,IPC-Murder,2025-11-30T23:37:00,17.386731,78.521412,"Sector 19, Zone 18",FIR narrative sample #1160 for IPC-Murder.,Mylapore PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-11-15T07:57:00,17.407347,78.431464,"Sector 1, Zone 16",FIR narrative sample #1161 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
MV-184,Accident-RashDriving,2024-04-29T06:07:00,13.002706,80.287307,"Sector 32, Zone 7",FIR narrative sample #1162 for Accident-RashDriving.,T. Nagar PS,True,False,3
307,IPC-AttemptToMurder,2024-12-04T00:53:00,17.376011,78.415605,"Sector 62, Zone 6",FIR narrative sample #1163 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
420,IPC-Fraud,2024-09-21T08:52:00,17.414011,78.54419,"Sector 19, Zone 1",FIR narrative sample #1164 for IPC-Fraud.,Anna Nagar PS,False,False,3
379,IPC-Theft,2025-11-09T23:42:00,13.030024,80.309366,"Sector 62, Zone 10",FIR narrative sample #1165 for IPC-Theft.,Anna Nagar PS,False,False,2
376,IPC-SexualOffence,2024-05-20T03:37:00,12.950374,77.558629,"Sector 60, Zone 14",FIR narrative sample #1166 for IPC-SexualOffence.,T. Nagar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2025-11-03T00:18:00,12.91082,77.576909,"Sector 83, Zone 20",FIR narrative sample #1167 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2026-02-19T11:08:00,13.032788,77.587936,"Sector 46, Zone 17",FIR narrative sample #1168 for NDPS-DrugConsumption.,Adyar PS,False,True,3
ARMS-25,ArmsAct-IllegalWeapon,2025-08-31T11:57:00,17.389009,78.488787,"Sector 46, Zone 19",FIR narrative sample #1169 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
323,IPC-Assault,2024-12-19T22:54:00,13.047234,80.312717,"Sector 9, Zone 16",FIR narrative sample #1170 for IPC-Assault.,Anna Nagar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-12-06T19:42:00,13.094866,80.339086,"Sector 34, Zone 5",FIR narrative sample #1171 for NDPS-DrugPossession.,Mylapore PS,False,False,4
323,IPC-Assault,2024-08-09T18:22:00,17.403796,78.471304,"Sector 21, Zone 8",FIR narrative sample #1172 for IPC-Assault.,Tambaram PS,False,True,2
307,IPC-AttemptToMurder,2024-05-22T03:31:00,17.381226,78.528285,"Sector 31, Zone 4",FIR narrative sample #1173 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
379,IPC-Theft,2025-03-06T13:59:00,13.012608,80.230777,"Sector 10, Zone 15",FIR narrative sample #1174 for IPC-Theft.,Tambaram PS,False,True,2
323,IPC-Assault,2024-07-21T20:53:00,13.150468,80.242085,"Sector 18, Zone 19",FIR narrative sample #1175 for IPC-Assault.,Anna Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-09-11T06:16:00,12.961602,77.560374,"Sector 56, Zone 17",FIR narrative sample #1176 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
420,IPC-Fraud,2026-01-05T18:01:00,17.458573,78.422093,"Sector 1, Zone 12",FIR narrative sample #1177 for IPC-Fraud.,Adyar PS,False,True,3
NDPS-21,NDPS-DrugPossession,2024-08-30T17:55:00,13.057214,80.299878,"Sector 83, Zone 17",FIR narrative sample #1178 for NDPS-DrugPossession.,Tambaram PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2025-09-21T06:36:00,12.971736,77.571638,"Sector 9, Zone 15",FIR narrative sample #1179 for NDPS-DrugConsumption.,Adyar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-07-02T12:55:00,13.093764,80.211051,"Sector 16, Zone 16",FIR narrative sample #1180 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
420,IPC-Fraud,2026-02-10T19:34:00,12.895207,77.646012,"Sector 50, Zone 12",FIR narrative sample #1181 for IPC-Fraud.,Velachery PS,False,False,3
307,IPC-AttemptToMurder,2025-10-24T09:04:00,17.397057,78.543211,"Sector 40, Zone 13",FIR narrative sample #1182 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
MV-184,Accident-RashDriving,2026-02-04T17:44:00,13.095944,80.340608,"Sector 4, Zone 2",FIR narrative sample #1183 for Accident-RashDriving.,Tambaram PS,True,False,3
323,IPC-Assault,2025-01-27T08:12:00,13.033684,77.524103,"Sector 43, Zone 2",FIR narrative sample #1184 for IPC-Assault.,Tambaram PS,False,False,2
420,IPC-Fraud,2024-11-14T02:51:00,17.449692,78.519195,"Sector 45, Zone 3",FIR narrative sample #1185 for IPC-Fraud.,T. Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-07-30T23:39:00,13.144703,80.267303,"Sector 6, Zone 4",FIR narrative sample #1186 for NDPS-DrugPossession.,Tambaram PS,False,False,4
